roi_uid,label,notes,sample,group_id,roi_index,object,split,image_path,gallery_overlay_path,combined_overlay_path,roi_crop_path,x_min,y_min,x_max,y_max,sam_predicted_iou,sam_mask_area_px,selected_patch_count,selected_patch_fraction,region_max_score,region_mass,primary_peak_score
test/bad/2D/2026_03_11-09_27_05-987.png__roi_002,,,test/bad/2D/2026_03_11-09_27_05-987.png,test/bad/2D/2026_03_11-09_27_05-987.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_05-987.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_05-987.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_05-987\combined_overlay.png,,1219,68,1321,135,0.7257295250892639,3986,6,0.0024916943521594683,0.06488147377967834,0.10164503753185272,0.06488147377967834
test/bad/2D/2026_03_11-09_27_05-987.png__roi_003,,,test/bad/2D/2026_03_11-09_27_05-987.png,test/bad/2D/2026_03_11-09_27_05-987.png,3,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_05-987.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_05-987.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_05-987\combined_overlay.png,,542,372,644,508,0.6486803293228149,8889,14,0.005813953488372093,0.06430813670158386,0.16945727169513702,0.06430813670158386
test/bad/2D/2026_03_11-09_27_05-987.png__roi_004,,,test/bad/2D/2026_03_11-09_27_05-987.png,test/bad/2D/2026_03_11-09_27_05-987.png,4,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_05-987.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_05-987.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_05-987\combined_overlay.png,,237,1151,406,1321,0.6530394554138184,18489,28,0.011627906976744186,0.06057298183441162,0.15281903743743896,0.06057298183441162
test/bad/2D/2026_03_11-09_27_12-443.png__roi_000,,,test/bad/2D/2026_03_11-09_27_12-443.png,test/bad/2D/2026_03_11-09_27_12-443.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_12-443\combined_overlay.png,,542,372,677,474,0.8805075883865356,3775,8,0.0033222591362126247,0.1590171456336975,0.5048419833183289,0.1590171456336975
test/bad/2D/2026_03_11-09_27_12-443.png__roi_001,,,test/bad/2D/2026_03_11-09_27_12-443.png,test/bad/2D/2026_03_11-09_27_12-443.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_12-443\combined_overlay.png,,305,102,339,135,0.8550736904144287,287,1,0.0004152823920265781,0.08333134651184082,0.06328585743904114,0.08333134651184082
test/bad/2D/2026_03_11-09_27_12-443.png__roi_002,,,test/bad/2D/2026_03_11-09_27_12-443.png,test/bad/2D/2026_03_11-09_27_12-443.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_12-443\combined_overlay.png,,1626,880,1727,948,0.748136579990387,2267,6,0.0024916943521594683,0.06319016218185425,0.0650898665189743,0.06319016218185425
test/bad/2D/2026_03_11-09_27_12-443.png__roi_003,,,test/bad/2D/2026_03_11-09_27_12-443.png,test/bad/2D/2026_03_11-09_27_12-443.png,3,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_12-443\combined_overlay.png,,271,1050,305,1117,0.7092593908309937,1304,2,0.0008305647840531562,0.062255024909973145,0.08658266067504883,0.062255024909973145
test/bad/2D/2026_03_11-09_27_12-443.png__roi_004,,,test/bad/2D/2026_03_11-09_27_12-443.png,test/bad/2D/2026_03_11-09_27_12-443.png,4,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_12-443\combined_overlay.png,,1524,779,1558,847,0.5956082940101624,758,2,0.0008305647840531562,0.06187260150909424,0.05339860916137695,0.06187260150909424
test/bad/2D/2026_03_11-09_27_12-443.png__roi_005,,,test/bad/2D/2026_03_11-09_27_12-443.png,test/bad/2D/2026_03_11-09_27_12-443.png,5,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_12-443.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_12-443\combined_overlay.png,,440,135,508,203,0.7223372459411621,3130,4,0.0016611295681063123,0.05921536684036255,0.051647961139678955,0.05921536684036255
test/bad/2D/2026_03_11-09_27_20-420.png__roi_000,,,test/bad/2D/2026_03_11-09_27_20-420.png,test/bad/2D/2026_03_11-09_27_20-420.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_20-420.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_20-420.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_20-420\combined_overlay.png,,610,339,711,440,0.8095918893814087,4251,8,0.0033222591362126247,0.09802642464637756,0.4192153215408325,0.09802642464637756
test/bad/2D/2026_03_11-09_27_20-420.png__roi_001,,,test/bad/2D/2026_03_11-09_27_20-420.png,test/bad/2D/2026_03_11-09_27_20-420.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_20-420.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_20-420.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_20-420\combined_overlay.png,,1795,271,1829,339,0.8258591890335083,1095,4,0.0016611295681063123,0.07615840435028076,0.11551564931869507,0.07615840435028076
test/bad/2D/2026_03_11-09_27_20-420.png__roi_002,,,test/bad/2D/2026_03_11-09_27_20-420.png,test/bad/2D/2026_03_11-09_27_20-420.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_20-420.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_20-420.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_20-420\combined_overlay.png,,373,1016,406,1084,0.7312924265861511,1032,2,0.0008305647840531562,0.05825221538543701,0.09098252654075623,0.05825221538543701
test/bad/2D/2026_03_11-09_27_28-009.png__roi_000,,,test/bad/2D/2026_03_11-09_27_28-009.png,test/bad/2D/2026_03_11-09_27_28-009.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_28-009.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_28-009.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_28-009\combined_overlay.png,,576,339,711,440,0.8827477097511292,2477,8,0.0033222591362126247,0.15751999616622925,0.4098430275917053,0.15751999616622925
test/bad/2D/2026_03_11-09_27_34-128.png__roi_000,,,test/bad/2D/2026_03_11-09_27_34-128.png,test/bad/2D/2026_03_11-09_27_34-128.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_34-128\combined_overlay.png,,237,609,440,1253,0.886567234992981,54438,76,0.03156146179401993,0.14698728919029236,2.575852483510971,0.14698728919029236
test/bad/2D/2026_03_11-09_27_34-128.png__roi_001,,,test/bad/2D/2026_03_11-09_27_34-128.png,test/bad/2D/2026_03_11-09_27_34-128.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_34-128\combined_overlay.png,,610,271,915,576,0.7180416584014893,64303,73,0.0303156146179402,0.13032734394073486,2.1176256984472275,0.13032734394073486
test/bad/2D/2026_03_11-09_27_34-128.png__roi_002,,,test/bad/2D/2026_03_11-09_27_34-128.png,test/bad/2D/2026_03_11-09_27_34-128.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_34-128\combined_overlay.png,,1186,305,1456,542,0.7911763787269592,25292,33,0.013704318936877076,0.11446636915206909,1.0927784442901611,0.11446636915206909
test/bad/2D/2026_03_11-09_27_34-128.png__roi_003,,,test/bad/2D/2026_03_11-09_27_34-128.png,test/bad/2D/2026_03_11-09_27_34-128.png,3,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_34-128\combined_overlay.png,,169,677,237,914,0.6312198638916016,5873,13,0.005398671096345515,0.10006701946258545,0.3338213264942169,0.10006701946258545
test/bad/2D/2026_03_11-09_27_34-128.png__roi_004,,,test/bad/2D/2026_03_11-09_27_34-128.png,test/bad/2D/2026_03_11-09_27_34-128.png,4,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_34-128.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_34-128\combined_overlay.png,,1795,169,1863,237,0.7344318628311157,2933,7,0.0029069767441860465,0.07850766181945801,0.2001875638961792,0.07850766181945801
test/bad/2D/2026_03_11-09_27_41-081.png__roi_000,,,test/bad/2D/2026_03_11-09_27_41-081.png,test/bad/2D/2026_03_11-09_27_41-081.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_41-081.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_41-081.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_41-081\combined_overlay.png,,1219,68,1558,339,0.6111138463020325,85151,90,0.03737541528239203,0.07913458347320557,1.085635483264923,0.07913458347320557
test/bad/2D/2026_03_11-09_27_41-081.png__roi_001,,,test/bad/2D/2026_03_11-09_27_41-081.png,test/bad/2D/2026_03_11-09_27_41-081.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_41-081.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_41-081.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_41-081\combined_overlay.png,,610,271,677,372,0.7726324200630188,3732,6,0.0024916943521594683,0.0654534101486206,0.12732753157615662,0.0654534101486206
test/bad/2D/2026_03_11-09_27_48-249.png__roi_000,,,test/bad/2D/2026_03_11-09_27_48-249.png,test/bad/2D/2026_03_11-09_27_48-249.png,0,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_48-249.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_48-249.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_48-249\combined_overlay.png,,68,34,474,1050,0.6699091196060181,289721,296,0.12292358803986711,0.12338191270828247,2.9883707612752914,0.12338191270828247
test/bad/2D/2026_03_11-09_27_48-249.png__roi_001,,,test/bad/2D/2026_03_11-09_27_48-249.png,test/bad/2D/2026_03_11-09_27_48-249.png,1,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_48-249.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_48-249.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_48-249\combined_overlay.png,,677,914,779,982,0.8161664009094238,1685,6,0.0024916943521594683,0.11855930089950562,0.21079474687576294,0.11855930089950562
test/bad/2D/2026_03_11-09_27_48-249.png__roi_002,,,test/bad/2D/2026_03_11-09_27_48-249.png,test/bad/2D/2026_03_11-09_27_48-249.png,2,normalmap,custom_eval,C:\anomalydino_data_single_object_normalmap\normalmap\test\bad\2D\2026_03_11-09_27_48-249.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\combined_overlay_gallery_flat\2D\2026_03_11-09_27_48-249.png,C:\ai\AnomalyDINO\results_CUSTOM\dinov3_vitb16_688\8-shot_preprocess=force_no_mask_no_rotation_bestsearch8_fast20greedy_maxanomap_res688_evaltrain_20260413\hq_sam_outputs_batch\roi_crops_peak_hysteresis_h0.5_l0.2_merge3bridge0.1_seed=0_sam_hq_vit_tiny\test\bad\2D\2026_03_11-09_27_48-249\combined_overlay.png,,576,305,677,372,0.8258458375930786,2561,6,0.0024916943521594683,0.11104792356491089,0.1906874179840088,0.11104792356491089
